Unnamed: 0,Unnamed: 0.1,doi,name,description,url
991,991,10.1039/c4nr02125h,Nickel cobalt oxide/carbon nanotubes hybrid as a high-performance electrocatalyst for metal/air battery,"High-performance, low cost catalyst for oxygen reduction reaction (ORR) remains a big challenge. Herein, nanostructured NiCo2O4/CNTs hybrid was proposed as a high-performance catalyst for metal/air ba",https://moscow.sci-hub.ru/2692/64ce6c9936ffd66dd34a14ee35bf8013/zhang2014.pdf
992,992,10.1002/asia.201501072,Metal Oxide/Graphene Composites for Supercapacitive Electrode Materials,"Graphene composites with metal or metal oxide nanoparticles have been extensively investigated owing to their potential applications in the fields of fuel cells, batteries, sensing, solar cells, and c",https://zero.sci-hub.ru/5566/fc57a0976a31cc33ae2cc26971c15698/jeong2016.pdf
993,993,10.1021/acsami.9b05275,Enhancing the Capacitance of Battery-Type Hybrid Capacitors by Encapsulating MgO Nanoparticles in Porous Carbon as Reservoirs for OH– Ions from Electrolytes,"A novel design of no-loading and bifunctional positive electrode, serving as an active material and current collector simultaneously, has been constructed by grass-like nickel foam which shows a batte",https://sci-hub.ru/downloads/2019-07-21/ea/10.1021@acsami.9b05275.pdf
994,994,10.1039/d2dt01827f,Unique CoWO 4 @WO 3 heterostructured nanosheets with superior electrochemical performances for all-solid-state supercapacitors,"Transition metal oxide-based battery-type electrode materials with well-defined nanostructure have shown great potential in supercapacitors, due to their high electrical conductivity and superior redo",
995,995,10.1038/ncomms7694,Formation of nickel cobalt sulfide ball-in-ball hollow spheres with enhanced electrochemical pseudocapacitive properties,"While the synthesis of hollow structures of transition metal oxides is well established, it is extremely challenging to fabricate complex hollow structures for mixed transition metal sulfides. Here we",https://moscow.sci-hub.ru/3741/5625d7cdf68701b3150145c572d0cc0e/shen2015.pdf
996,996,10.1038/srep08326,Fabrication of Nb2O5 Nanosheets for High-rate Lithium Ion Storage Applications,Nb2O5 nanosheets are successfully synthesized through a facile hydrothermal reaction and followed heating treatment in air. The structural characterization reveals that the thickness of these sheets i,https://moscow.sci-hub.ru/3967/44ab9bceb909c4643f8a34757c27e82d/liu2015.pdf
997,997,10.1038/srep17613,Hybridized Phosphate with Ultrathin Nanoslices and Single Crystal Microplatelets for High Performance Supercapacitors,"A novel hybridized phosphate is developed through a mild hydrothermal method to construct high performance asymmetric supercapacitor. Single layered (Ni,Co)3(PO4)2·8H2O nanoslices (∼1 nm) and single c",https://zero.sci-hub.ru/6101/a6ceb965804c6c106ddbcec9a6796b25/zhao2016.pdf
998,998,10.1021/acsami.8b15731,Fully Controllable Design and Fabrication of Three-Dimensional Lattice Supercapacitors,"Supercapacitors have been proven to be a superior candidate for energy storage systems. Yet, most of them are of an approximately two-dimensional structure, without taking full advantage of the spatia",https://sci-hub.ru/tree/89/0f/890fdcab87f3a13187806fb68526afbe.pdf
999,999,10.1021/acs.inorgchem.9b00909,Dual Functionalized CuMOF-Based Composite for High-Performance Supercapacitors,"Herein, we utilized our previously reported highly porous CuMOF, {[Cu2(L)(H2O)2]·(5DMF)·(4H2O)}n, decorated with amine and trifluoromethyl",https://sci-hub.ru/downloads/2019-07-25/4e/10.1021@acs.inorgchem.9b00909.pdf
1000,1000,10.1016/j.jcis.2015.09.033,Microwave-assisted synthesis of simonkolleite nanoplatelets on nickel foam–graphene with enhanced surface area for high-performance supercapacitors,Simonkolleite (Zn5(OH)8Cl2·H2O) nanoplatelets has been deposited on nickel foam-supported graphene by using an efficient microwave-assisted hydrothermal method. The three-dimensional (3D) porous micro,https://moscow.sci-hub.ru/4538/3e863f372cc156b5c4e3b2a9463e495e/khamlich2016.pdf
1001,1001,10.1021/acsami.6b14810,Well-Ordered Oxygen-Deficient CoMoO4 and Fe2O3 Nanoplate Arrays on 3D Graphene Foam: Toward Flexible Asymmetric Supercapacitors with Enhanced Capacitive Properties,"In this work, we report the development of well-ordered hydrogenated CoMoO4 (H-CoMoO4) and hydrogenated Fe2O3 (H-Fe2O3) nanoplate arra",https://zero.sci-hub.ru/6243/94e5e26f472cae8e9470d1b30d1a3c1c/chi2017.pdf
1002,1002,10.3390/ma13132975,An Electrically Rechargeable Zinc/Air Cell with an Aqueous Choline Acetate Electrolyte,"Due to the feasibility of an electrically rechargeable zinc/air cell made of a zinc foil as active material, an aqueous choline acetate (ChAcO) mixture as an electrolyte and a spinel MnCo2O",https://sci-hub.ru/downloads/2020-07-16/6e/sakthivel2020.pdf
1003,1003,10.1007/s00604-018-3145-3,Porous carbon-NiO nanocomposites for amperometric detection of hydrazine and hydrogen peroxide,A hydrothermal route is reported for the preparation of a composite consisting of sheet-like glucose-derived carbon and nickel oxide nanoparticles. The nanocomposites were prepared at different anneal,https://sci-hub.ru/downloads/2019-01-11//33/10.1007@s00604-018-3145-3.pdf
1004,1004,10.1098/rsos.200642,Ethylene glycol assisted three-dimensional floral evolution of BiFeO3-based nanostructures with effective magneto-electric response,"Controlled growth of nanostructures plays a vital role in tuning the physical and chemical properties of functional materials for advanced energy and memory storage devices. Herein, we synthesized hie",https://sci-hub.ru/downloads/2020-11-03/aa/abbas2020.pdf
1005,1005,10.1021/am508747m,Double Metal Ions Synergistic Effect in Hierarchical Multiple Sulfide Microflowers for Enhanced Supercapacitor Performance,"In this paper, the design, synthesis, and measurement of a new and hierarchically structured series of NixCo1-xS1.097 electroactive materials are reported. The materials were synthesized through an io",https://moscow.sci-hub.ru/3595/e52e03f2eb79b058d9d4cd734e1532df/gao2015.pdf
1006,1006,10.1002/adma.201705516,In Situ Grown Epitaxial Heterojunction Exhibits High‐Performance Electrocatalytic Water Splitting,Electrocatalytic performance can be enhanced by engineering a purposely designed nanoheterojunction and fine-tuning the interface electronic structure. Herein a new approach of developing atomic epita,https://zero.sci-hub.ru/6664/e9b882f64b5ce491d509059b561570a9/zhu2018.pdf
1007,1007,10.1021/acs.langmuir.1c03400,Self-Assembly of Hausmannite Mn3O4 Triangular Structures on Cocosin Protein Scaffolds for High Energy Density Symmetric Supercapacitor Application,Recent advances in using biological scaffolds for nanoparticle synthesis have proven to be useful for preparing various nanostructures with uniform shape and size. Proteins are significant scaffolds f,
1008,1008,10.1016/j.talanta.2022.123596,3D Co-doped Ni-based conductive MOFs modified electrochemical sensor for highly sensitive detection of l-tryptophan,L-tryptophan (Trp) is an essential amino acid for humans and plays crucial roles in many metabolic functions. Trp levels can be used for diagnosing different kinds of metabolic disorders and the sympt,
1009,1009,10.1039/c6dt03032g,Hexagonal CeO 2 nanostructures: an efficient electrode material for supercapacitors,"Cerium oxide (CeO2) has emerged as a new and promising pseudocapacitive material due to its prominent valance states and extensive applications in various fields. In the present study, hexagonal CeO2 ",https://zero.sci-hub.ru/5856/6a84e0d29ea0137db795d8623398c4fe/maheswari2016.pdf
1010,1010,10.1002/chem.201204153,Electrospun Porous NiCo2O4 Nanotubes as Advanced Electrodes for Electrochemical Capacitors,"Novel, porous NiCo2O4 nanotubes (NCO-NTs) are prepared by a single-spinneret electrospinning technique followed by calcination in air. The obtained NCO-NTs display a one-dimensional architecture with ",https://zero.sci-hub.ru/2698/6fa3fe4e6f59a428dd2c5460476b1394/li2013.pdf
1011,1011,10.1016/j.jcis.2017.08.104,Freestanding two-dimensional Ni(OH)2 thin sheets assembled by 3D nanoflake array as basic building units for supercapacitor electrode materials,"Freestanding two dimensional (2D) porous nanostructures have great potential in electrical energy storage. In the present work, we reported the first synthesis of two-dimensional (2D) β-Ni(OH)2</",https://zero.sci-hub.ru/7057/8610c362c38115207c9f7c9c4362c842/song2017.pdf
1012,1012,10.1016/j.jcis.2017.01.009,3D architecture of a graphene/CoMoO4 composite for asymmetric supercapacitors usable at various temperatures,Designing and optimizing the electrode materials and studying the electrochemical performance or cycle life of the supercapacitor under different working conditions are crucial to its practical applic,https://zero.sci-hub.ru/6234/7c37db7d51bf339d1433e572d48fa891/jiang2017.pdf
1013,1013,10.1016/j.aca.2021.339208,Noble-metal-free Fe3O4/Co3S4 nanosheets with oxygen vacancies as an efficient electrocatalyst for highly sensitive electrochemical detection of As(III),"The electrochemical method for highly sensitive determination of arsenic(III) in real water samples with noble-metal-free nanomaterials is still a difficult but significant task. Here, an electrochemi",
1014,1014,10.1016/j.jcis.2019.06.042,Hierarchical hollow nickel silicate microflowers for selective oxidation of styrene,Developing heterogeneous non-precious metal catalysts that can achieve high catalytic activity and good product selectivity at the same time is still a challenging and interesting work for the selecti,https://sci-hub.ru/downloads/2019-07-22/3e/10.1016@j.jcis.2019.06.042.pdf
1015,1015,10.1038/s41598-017-01319-w,High-Performance Flexible Supercapacitors obtained via Recycled Jute: Bio-Waste to Energy Storage Approach,"In search of affordable, flexible, lightweight, efficient and stable supercapacitors, metal oxides have been shown to provide high charge storage capacity but with poor cyclic stability due to structu",https://zero.sci-hub.ru/6349/432644e22708371d83f03e29a798b01a/zequine2017.pdf
1016,1016,10.1016/j.jcis.2020.04.037,2-Methylimidazole-mediated hierarchical Co3O4/N-doped carbon/short-carbon-fiber composite as high-performance electromagnetic wave absorber,"At present, efficient and stable low-cost electromagnetic (EM) wave absorbing materials have been widely explored, but further improvement is still necessary. In this research, three types of hierarch",https://sci-hub.ru/downloads/2020-07-27/d71f/zhao2020.pdf
1017,1017,10.1039/c9nr09083e,A hierarchical glucose-intercalated NiMn-G-LDH@NiCo 2 S 4 core–shell structure as a binder-free electrode for flexible all-solid-state asymmetric supercapacitors,"Flexible, lightweight, and high-energy-density asymmetric supercapacitors (ASCs) are highly attractive for portable and wearable electronics. However, the implementation of such flexible ASCs is still",https://sci-hub.ru/downloads/2020-01-02/38/chen2020.pdf
1018,1018,10.1016/j.jcis.2020.11.053,Ultrafine Ni nanoparticles anchored on carbon nanofibers as highly efficient bifunctional air electrodes for flexible solid-state zinc-air batteries,Development of well-designed bifunctional electrocatalysts with high activity for OER (oxygen evolution reaction) and ORR (oxygen reduction reaction) are a crucial topic owing to their promising appli,https://sci-hub.ru/downloads/2020-12-21/a0/liu2020.pdf
1019,1019,10.1088/1361-6528/ac4132,The intrinsic electrochemical behavior of layered Cu2WSe4 nanoparticles,Nanoplates of Cu2WSe4(∼50 nm) were synthesized via a hot-injection method by one-pot selenation of WCl6and Cu(acac)2. This synthetic route provided another ,
1020,1020,10.1021/acs.inorgchem.8b01524,Structure-Designed Synthesis of CoP Microcubes from Metal–Organic Frameworks with Enhanced Supercapacitor Properties,"Metal-organic framework-based supercapacitors have been widely recognized as the best energy storage devices for future portable electronic equipment. Herein, CoP- T ( T = 300, 350, and 400 °C) microc",https://zero.sci-hub.ru/7052/f26cdc9ed23aaa4b6de60708e3549c05/wang2018.pdf
1021,1021,10.1021/acsomega.9b01058,Enhanced Electrochemical Performance of Self-Assembled Nanoflowers of MoS2 Nanosheets as Supercapacitor Electrode Materials,"As supercapacitor electrode materials, their structures, including specific surface area, instability, and interconnection, determine the electrochemical performances (specific capacitance, cycle stab",https://sci-hub.ru/downloads/2019-09-24/15/10.1021@acsomega.9b01058.pdf
